"churn_status"	"session_length_seconds"	"session_count"	"event_count"	"closed_session_event_count"	"open_session_event_count"	"quest_completed_event_count"	"store_purchase_event_count"	"active_days"
"9047"	"Stayed"	300	2	13	3	3	1	0	2
"9048"	"Stayed"	30350	96	856	124	124	205	5	22
"9049"	"Churned"	1735	16	81	16	16	10	0	14
"9050"	"Churned"	387	4	20	5	5	0	0	4
"9051"	"Churned"	3624	20	136	22	22	27	1	11
"9052"	"Stayed"	24636	107	988	124	124	260	3	16
"9053"	"Stayed"	22141	28	435	96	93	91	0	7
"9054"	"Stayed"	120763	198	1675	323	325	360	4	25
"9055"	"Stayed"	11101	86	400	99	99	14	5	39
"9056"	"Churned"	3619	10	92	12	12	16	0	3
"9057"	"Stayed"	29937	50	580	94	96	26	1	9
"9058"	"Churned"	1103	3	36	4	4	6	0	2
"9059"	"Churned"	3830	28	132	30	27	0	0	19
"9060"	"Stayed"	125311	127	1766	272	265	473	9	19
"9061"	"Stayed"	3961	2	111	18	18	17	0	1
"9062"	"Churned"	30756	96	732	155	155	71	20	32
"9063"	"Stayed"	172989	184	2957	378	373	1006	1	25
"9064"	"Churned"	156	1	8	2	2	0	0	1
"9065"	"Churned"	18674	154	749	175	175	35	11	45
"9066"	"Stayed"	452705	436	6347	1291	1282	1553	20	55
"9067"	"Stayed"	59037	100	1234	165	161	394	3	30
"9068"	"Stayed"	39940	29	1208	75	73	427	3	9
"9069"	"Stayed"	42326	186	1182	207	205	260	4	49
"9070"	"Churned"	9	1	4	1	1	0	0	1
"9071"	"Churned"	476	1	17	1	1	7	0	1
"9072"	"Churned"	854	11	47	12	12	2	0	7
"9073"	"Churned"	1752	2	38	8	8	1	0	1
"9074"	"Churned"	37909	27	942	102	102	282	1	6
"9075"	"Churned"	2954	3	146	4	4	22	0	3
"9076"	"Churned"	28217	42	760	78	76	103	3	18
"9077"	"Churned"	740	1	14	3	3	0	0	1
"9078"	"Stayed"	72754	163	1592	279	277	222	3	41
"9079"	"Churned"	3950	4	121	8	8	12	0	2
"9080"	"Churned"	14774	43	348	54	54	32	2	14
"9081"	"Stayed"	23	1	5	2	2	0	0	1
"9082"	"Churned"	2017	9	52	13	13	0	1	8
"9083"	"Stayed"	26129	31	356	55	54	110	3	21
"9084"	"Churned"	16	2	8	2	2	0	0	2
"9085"	"Churned"	29459	51	404	84	82	21	3	22
"9086"	"Stayed"	331337	378	5068	609	609	1999	3	42
"9087"	"Stayed"	10186	62	282	66	66	5	2	38
"9088"	"Stayed"	6400	9	308	14	13	27	0	2
"9089"	"Stayed"	978	3	23	4	3	5	0	3
"9090"	"Churned"	157	3	14	4	4	0	0	3
"9091"	"Stayed"	678	5	23	5	5	1	0	5
"9092"	"Churned"	2882	1	59	4	4	3	0	1
"9093"	"Stayed"	466	1	21	2	2	4	0	1
"9094"	"Stayed"	17957	38	536	41	40	77	0	6
"9095"	"Stayed"	29570	31	615	82	80	70	1	7
"9096"	"Stayed"	166977	215	2692	568	564	487	3	40
"9097"	"Stayed"	12401	19	248	31	30	48	0	9
"9098"	"Stayed"	437	2	11	1	2	3	0	2
"9099"	"Stayed"	27602	45	510	77	79	57	2	23
"9100"	"Stayed"	69164	164	1983	198	197	954	6	44
"9101"	"Churned"	16	1	4	1	1	0	0	1
"9102"	"Stayed"	94283	133	2903	201	198	1908	5	50
"9103"	"Churned"	196	1	7	2	2	0	0	1
"9104"	"Churned"	342	1	12	2	2	0	0	1
"9105"	"Stayed"	1557	8	39	11	11	0	0	5
"9106"	"Stayed"	131767	109	2458	248	244	1331	5	23
"9107"	"Stayed"	137176	202	2179	396	398	547	17	36
"9108"	"Churned"	2163	5	72	13	13	1	0	2
"9109"	"Stayed"	12861	40	358	47	47	61	1	16
"9110"	"Churned"	275	1	11	3	3	0	0	1
"9111"	"Stayed"	73335	220	1662	389	391	110	8	24
"9112"	"Churned"	4260	7	112	10	10	24	0	3
"9113"	"Churned"	1305	1	18	3	3	0	0	1
"9114"	"Churned"	967	3	34	5	5	4	0	2
"9115"	"Stayed"	4679	14	106	14	15	20	1	3
"9116"	"Stayed"	6233	4	143	20	20	19	0	1
"9117"	"Churned"	80063	134	1459	272	269	381	5	30
"9118"	"Stayed"	44002	168	1087	210	210	53	34	53
"9119"	"Stayed"	264402	209	6314	314	305	3564	9	45
"9120"	"Stayed"	78750	138	1434	276	266	338	10	48
"9121"	"Stayed"	33466	50	740	71	72	320	3	12
"9122"	"Churned"	6989	15	103	30	27	9	0	8
"9123"	"Stayed"	96065	355	2080	410	409	196	25	55
"9124"	"Churned"	2748	24	105	26	26	0	0	14
"9125"	"Churned"	4011	12	78	12	12	1	0	8
"9126"	"Stayed"	466	6	25	6	6	1	0	3
"9127"	"Stayed"	19323	18	431	53	53	46	1	6
"9128"	"Churned"	14885	25	295	47	47	35	2	4
"9129"	"Stayed"	21619	51	458	75	73	33	3	16
"9130"	"Stayed"	146056	319	3399	495	491	1314	14	55
"9131"	"Churned"	423	1	11	3	3	1	0	1
"9132"	"Churned"	6197	17	170	20	19	19	0	12
"9133"	"Churned"	1700	1	28	3	3	7	0	1
"9134"	"Churned"	990	4	32	8	8	0	2	4
"9135"	"Stayed"	15915	38	298	53	49	63	2	21
"9136"	"Churned"	1087	5	37	9	9	1	0	4
"9137"	"Stayed"	19	1	5	1	1	0	0	1
"9138"	"Churned"	2791	1	33	6	5	0	2	1
"9139"	"Stayed"	60991	70	736	100	97	225	11	28
"9140"	"Churned"	0	2	2	0	0	0	0	2
"9141"	"Churned"	5978	30	190	33	32	44	0	17
"9142"	"Stayed"	32992	69	619	132	132	63	4	20
"9143"	"Churned"	3086	3	87	4	4	23	0	2
"9144"	"Churned"	7063	7	179	9	7	79	1	3
"9145"	"Stayed"	41010	127	1021	171	170	250	2	50
"9146"	"Stayed"	62228	251	1445	345	345	49	2	51
"9147"	"Churned"	1263	1	11	2	2	2	0	1
"9148"	"Churned"	97447	118	1431	231	229	416	60	28
"9149"	"Stayed"	24960	69	491	83	82	121	2	31
"9150"	"Churned"	3670	3	92	7	6	12	0	3
"9151"	"Stayed"	104492	127	2505	259	260	1294	3	17
"9152"	"Stayed"	93255	91	1659	269	269	253	0	19
"9153"	"Churned"	6690	13	160	16	16	12	0	6
"9154"	"Stayed"	7288	10	710	26	26	57	0	4
"9155"	"Churned"	12003	22	246	34	34	22	0	9
"9156"	"Stayed"	20754	92	492	121	119	21	9	42
"9157"	"Stayed"	1985	3	78	10	9	11	0	2
"9158"	"Stayed"	19009	89	550	97	96	113	0	44
"9159"	"Churned"	1191	2	32	5	5	0	0	2
"9160"	"Stayed"	208	2	12	3	3	0	0	1
"9161"	"Stayed"	17931	55	469	98	99	53	2	15
"9162"	"Churned"	101	1	6	2	2	0	0	1
"9163"	"Stayed"	41977	3	841	196	196	120	0	1
"9164"	"Stayed"	40293	65	734	103	102	61	4	19
"9165"	"Churned"	4082	7	107	12	12	15	1	3
"9166"	"Churned"	86875	89	1115	139	136	509	3	24
"9167"	"Stayed"	3140	11	57	12	12	0	1	9
"9168"	"Churned"	19	1	4	1	1	0	0	1
"9169"	"Churned"	4225	13	154	17	15	26	1	11
"9170"	"Churned"	330	1	8	2	2	0	0	1
"9171"	"Churned"	1141	1	10	3	3	0	0	1
"9172"	"Churned"	1792	5	76	9	9	8	0	2
"9173"	"Churned"	5762	19	193	22	22	22	1	10
"9174"	"Stayed"	16575	51	366	70	70	57	48	34
"9175"	"Stayed"	38834	24	431	63	67	18	0	4
"9176"	"Stayed"	4688	18	154	29	29	7	0	10
"9177"	"Stayed"	14072	39	301	64	64	29	0	25
"9178"	"Stayed"	149382	281	2992	349	349	873	21	52
"9179"	"Churned"	137951	163	3596	312	307	1662	3	34
"9180"	"Stayed"	44175	88	948	137	135	87	6	9
"9181"	"Churned"	452	2	11	3	3	0	0	1
"9182"	"Churned"	1996	3	54	4	3	10	0	2
"9183"	"Stayed"	7157	9	90	15	15	15	0	5
"9184"	"Churned"	13627	23	268	45	44	25	0	8
"9185"	"Churned"	1313	2	45	3	3	7	0	2
"9186"	"Stayed"	4830	26	137	28	28	1	2	26
"9187"	"Stayed"	136815	361	2914	460	459	1079	8	54
"9188"	"Stayed"	196253	166	3841	251	250	2300	14	25
"9189"	"Churned"	23377	56	567	83	83	140	4	21
"9190"	"Stayed"	75527	121	1554	195	194	699	1	27
"9191"	"Churned"	5376	13	114	20	20	7	0	4
"9192"	"Churned"	74	1	5	1	1	0	0	1
"9193"	"Stayed"	4566	3	150	14	14	11	0	1
"9194"	"Churned"	1712	3	20	5	5	2	0	3
"9195"	"Stayed"	2472	1	42	6	6	4	0	1
"9196"	"Churned"	14499	28	380	54	55	108	6	11
"9197"	"Stayed"	29982	89	721	130	129	92	2	11
"9198"	"Churned"	27018	35	463	141	140	11	2	19
"9199"	"Stayed"	1983	3	59	2	2	12	0	3
"9200"	"Stayed"	86817	132	1382	268	267	326	4	35
"9201"	"Churned"	8966	12	146	17	16	9	0	8
"9202"	"Churned"	2026	5	67	6	6	13	0	2
"9203"	"Churned"	131	5	21	5	5	0	0	5
"9204"	"Churned"	15587	66	341	87	88	38	0	28
"9205"	"Stayed"	805	6	27	6	6	0	0	6
"9206"	"Churned"	12824	41	319	52	53	72	1	21
"9207"	"Stayed"	18696	48	523	73	73	56	1	21
"9208"	"Stayed"	1973	15	72	16	16	1	0	12
"9209"	"Churned"	224	3	11	3	3	0	0	1
"9210"	"Stayed"	67550	124	1378	239	235	384	3	38
"9211"	"Stayed"	13445	32	368	43	43	83	2	21
"9212"	"Stayed"	625	4	27	5	4	0	0	4
"9213"	"Churned"	3259	7	111	8	8	17	0	4
"9214"	"Stayed"	4120	37	193	45	45	10	0	24
"9215"	"Churned"	22	1	4	1	1	0	0	1
"9216"	"Stayed"	156123	386	2622	582	582	583	1	55
"9217"	"Stayed"	23418	128	700	138	139	37	19	53
"9218"	"Churned"	2073	2	59	4	4	7	0	2
"9219"	"Churned"	1150	6	38	9	9	1	0	4
"9220"	"Stayed"	35719	69	714	124	123	126	2	13
"9221"	"Stayed"	25478	92	804	112	111	29	7	42
"9222"	"Stayed"	174396	458	4593	670	669	1840	7	53
"9223"	"Churned"	5771	12	423	25	24	27	2	8
"9224"	"Stayed"	890652	653	18227	1045	1035	12117	90	55
"9225"	"Churned"	575	5	30	8	8	0	0	5
"9226"	"Stayed"	11729	26	212	32	32	34	0	10
"9227"	"Churned"	2729	6	67	13	13	8	0	4
"9228"	"Stayed"	3719	29	143	40	40	0	0	24
"9229"	"Churned"	37191	25	680	76	74	63	0	5
"9230"	"Churned"	41104	105	731	188	188	66	2	25
"9231"	"Churned"	5299	20	127	29	29	11	0	17
"9232"	"Stayed"	118465	131	1545	214	212	286	13	23
"9233"	"Churned"	5554	14	249	25	23	21	0	9
"9234"	"Churned"	476	2	20	5	5	0	0	2
"9235"	"Stayed"	3918	3	108	8	8	6	0	1
"9236"	"Churned"	965	7	32	7	7	1	0	6
"9237"	"Churned"	441	3	15	4	4	1	0	3
"9238"	"Churned"	3107	5	103	9	9	20	0	4
"9239"	"Stayed"	21679	40	666	61	59	83	1	21
"9240"	"Stayed"	20615	90	437	99	91	7	0	36
"9241"	"Churned"	21	2	7	2	2	0	0	1
"9242"	"Churned"	187	2	10	3	3	0	0	1
"9243"	"Stayed"	446025	556	5856	1186	1172	1031	10	55
"9244"	"Churned"	280	5	19	5	5	0	0	5
"9245"	"Stayed"	16223	35	424	56	54	69	3	14
"9246"	"Stayed"	226574	379	2527	668	668	111	63	55
"9247"	"Churned"	3753	11	154	14	14	26	0	4
"9248"	"Churned"	7139	31	237	33	33	24	0	13
"9249"	"Stayed"	57856	116	1183	169	168	409	20	31
"9250"	"Stayed"	9174	10	164	26	26	36	1	2
"9251"	"Churned"	7674	11	196	28	28	41	0	3
"9252"	"Churned"	4392	20	112	21	21	24	0	15
"9253"	"Stayed"	8888	15	344	41	41	33	0	7
"9254"	"Stayed"	80	4	16	4	4	0	0	4
"9255"	"Churned"	2176	4	25	4	3	3	0	3
"9256"	"Stayed"	128805	271	2386	408	409	632	25	54
"9257"	"Churned"	1707	15	67	16	16	1	0	12
"9258"	"Stayed"	92084	176	1664	257	256	191	25	35
"9259"	"Churned"	1518	1	47	11	11	1	0	1
"9260"	"Churned"	957	5	40	7	7	3	0	3
"9261"	"Churned"	92	2	8	2	2	0	0	2
"9262"	"Stayed"	15129	17	280	34	34	104	4	13
"9263"	"Stayed"	8287	16	285	17	17	46	0	9
"9264"	"Churned"	189	5	22	5	5	0	0	5
"9265"	"Stayed"	58105	100	1120	185	182	285	0	19
"9266"	"Churned"	474	2	12	3	3	0	0	1
"9267"	"Churned"	2219	13	116	24	24	14	0	11
"9268"	"Churned"	2359	6	61	7	7	11	0	4
"9269"	"Churned"	3501	6	94	9	9	8	1	4
"9270"	"Churned"	3	1	6	1	1	0	0	1
"9271"	"Churned"	29828	37	372	79	78	29	3	10
"9272"	"Churned"	2163	7	88	9	9	15	0	5
"9273"	"Stayed"	11826	11	233	21	20	105	1	3
"9274"	"Stayed"	6110	76	345	82	82	29	0	46
"9275"	"Stayed"	156147	284	2863	511	515	824	5	24
"9276"	"Churned"	2255	5	79	8	7	17	0	4
"9277"	"Churned"	851	4	38	9	9	1	0	2
"9278"	"Stayed"	15892	65	534	73	71	191	1	26
"9279"	"Stayed"	138835	296	2939	539	537	592	5	54
"9280"	"Churned"	526	2	27	4	4	2	0	2
"9281"	"Stayed"	1556892	685	24541	2112	2100	14398	252	55
"9282"	"Stayed"	12605	84	417	103	103	23	0	28
"9283"	"Churned"	56	1	4	1	1	0	0	1
"9284"	"Churned"	16092	27	289	51	48	50	2	12
"9285"	"Stayed"	134150	361	2545	508	504	654	1	48
"9286"	"Churned"	837	6	47	7	7	6	0	3
"9287"	"Stayed"	4275	11	143	16	16	18	0	7
"9288"	"Churned"	9806	12	296	26	26	24	0	4
"9289"	"Churned"	9	3	12	3	3	0	0	3
"9290"	"Stayed"	61678	105	1717	168	163	884	7	29
"9291"	"Churned"	4528	3	61	7	7	3	2	1
"9292"	"Churned"	2257	15	73	17	17	13	0	5
"9293"	"Stayed"	10016	34	234	51	50	8	1	19
"9294"	"Stayed"	6262	11	199	14	11	37	0	8
"9295"	"Stayed"	36615	82	671	125	127	49	5	11
"9296"	"Churned"	6444	9	174	16	16	18	0	7
"9297"	"Churned"	1917	8	57	12	12	0	0	7
"9298"	"Stayed"	13951	32	937	46	46	51	1	18
"9299"	"Churned"	21	1	4	1	1	0	0	1
"9300"	"Stayed"	17841	20	249	41	41	24	0	7
"9301"	"Stayed"	1521	4	47	12	12	1	0	1
"9302"	"Churned"	4315	3	116	6	6	14	0	2
"9303"	"Stayed"	5676	26	161	36	36	16	1	12
"9304"	"Stayed"	76750	133	1440	187	185	330	3	31
"9305"	"Churned"	6300	11	149	24	24	25	0	6
"9306"	"Stayed"	112614	213	2919	267	276	1021	13	34
"9307"	"Stayed"	39855	75	908	104	100	54	2	18
"9308"	"Stayed"	41722	28	497	70	69	131	4	6
"9309"	"Stayed"	19373	118	546	138	138	41	17	38
"9310"	"Stayed"	6	1	5	1	1	0	0	1
"9311"	"Churned"	2781	13	126	16	16	13	0	8
"9312"	"Churned"	138895	203	3492	360	358	1578	1	12
"9313"	"Churned"	23	5	19	5	5	0	0	4
"9314"	"Churned"	2270	2	54	3	3	7	0	1
"9315"	"Stayed"	23594	62	519	110	110	39	0	11
"9316"	"Churned"	29861	42	583	74	72	114	3	17
"9317"	"Stayed"	333257	321	7036	1221	1218	2306	2	24
"9318"	"Stayed"	164386	238	2805	572	568	112	43	49
"9319"	"Stayed"	256332	392	3337	685	681	683	14	55
"9320"	"Stayed"	1585	17	76	20	20	3	0	9
"9321"	"Stayed"	41705	43	552	82	76	140	1	14
"9322"	"Stayed"	4124	9	167	17	17	17	3	7
"9323"	"Stayed"	22212	82	698	103	100	122	2	41
"9324"	"Stayed"	13603	9	234	26	23	59	3	3
"9325"	"Stayed"	5367	9	82	12	12	27	0	9
"9326"	"Churned"	1193	3	37	5	4	2	0	3
"9327"	"Churned"	18387	25	219	53	53	35	1	10
"9328"	"Churned"	8437	13	171	19	19	42	1	9
"9329"	"Churned"	1163	2	12	4	4	0	0	1
"9330"	"Stayed"	369245	327	4658	877	872	987	211	35
"9331"	"Stayed"	48633	85	824	117	114	235	9	24
"9332"	"Churned"	5730	33	165	40	40	20	0	22
"9333"	"Churned"	138	2	9	2	2	0	0	2
"9334"	"Churned"	72508	146	1239	306	305	139	4	29
"9335"	"Stayed"	11029	131	541	134	135	40	0	53
"9336"	"Stayed"	43565	73	613	126	125	66	3	12
"9337"	"Churned"	33024	33	690	79	78	50	0	6
"9338"	"Stayed"	15033	20	230	31	31	31	0	9
"9339"	"Churned"	2728	5	55	12	12	3	0	4
"9340"	"Stayed"	5000	9	59	12	11	0	0	6
"9341"	"Stayed"	32278	45	480	116	115	23	0	10
"9342"	"Stayed"	47857	77	903	160	154	287	1	38
"9343"	"Stayed"	51543	308	1595	358	359	272	3	54
"9344"	"Stayed"	39659	303	1422	354	354	113	0	55
"9345"	"Churned"	373	1	16	2	2	1	0	1
"9346"	"Churned"	84042	149	1321	312	312	113	5	29
"9347"	"Stayed"	11555	44	367	74	74	15	0	20
"9348"	"Stayed"	3838	4	74	9	9	13	0	2
"9349"	"Churned"	976	1	45	2	2	6	0	1
"9350"	"Churned"	136	3	14	4	4	0	0	2
"9351"	"Churned"	21468	41	401	75	75	53	1	10
"9352"	"Churned"	1078	5	30	5	5	4	0	4
"9353"	"Stayed"	89690	273	1944	340	336	508	0	55
"9354"	"Churned"	4747	20	172	24	24	17	0	15
"9355"	"Stayed"	16373	9	223	23	23	16	0	2
"9356"	"Churned"	429	1	18	2	2	2	0	1
"9357"	"Stayed"	6764	27	201	34	34	46	0	18
"9358"	"Churned"	831	1	37	1	1	3	0	1
"9359"	"Stayed"	31294	24	613	49	48	173	3	12
"9360"	"Churned"	3169	15	92	25	25	4	0	11
"9361"	"Churned"	297	2	10	2	2	0	0	2
"9362"	"Churned"	11531	35	339	51	51	19	0	20
"9363"	"Churned"	754	3	33	5	5	2	0	2
"9364"	"Churned"	945	3	42	12	12	2	0	1
"9365"	"Stayed"	45520	45	482	71	72	132	3	10
"9366"	"Stayed"	11	1	4	1	1	0	0	1
"9367"	"Churned"	3	1	6	1	1	0	0	1
"9368"	"Stayed"	19729	11	711	18	18	216	0	2
"9369"	"Stayed"	37173	74	1113	86	87	173	1	25
"9370"	"Churned"	1779	4	49	8	8	4	0	2
"9371"	"Churned"	604	1	15	1	1	3	0	1
"9372"	"Churned"	9177	16	225	30	30	29	2	8
"9373"	"Stayed"	5188	6	71	13	15	10	0	3
"9374"	"Stayed"	1615	6	29	6	6	1	0	5
"9375"	"Churned"	809	1	13	4	4	0	0	1
"9376"	"Churned"	2106	9	69	18	18	2	0	4
"9377"	"Stayed"	180056	274	2938	562	562	323	15	36
"9378"	"Churned"	434	2	14	4	4	0	0	2
"9379"	"Stayed"	14790	23	307	29	29	50	0	5
"9380"	"Churned"	41542	103	895	197	194	25	1	25
"9381"	"Churned"	2429	4	70	13	12	9	0	1
"9382"	"Stayed"	37790	110	693	160	159	28	6	46
"9383"	"Stayed"	31799	183	1393	234	241	123	0	54
"9384"	"Stayed"	294731	220	3201	629	630	550	16	43
"9385"	"Stayed"	1189	7	29	7	6	0	0	7
"9386"	"Stayed"	35221	228	1027	251	251	10	9	52
"9387"	"Stayed"	6387	10	125	21	21	17	0	3
"9388"	"Churned"	1407	3	48	13	13	1	0	3
"9389"	"Churned"	1914	3	38	5	5	2	0	3
"9390"	"Stayed"	77964	201	1249	332	331	37	73	51
"9391"	"Stayed"	35765	65	612	136	134	62	4	34
"9392"	"Churned"	7344	58	240	61	61	0	1	21
"9393"	"Churned"	2560	4	179	5	5	16	1	3
"9394"	"Stayed"	97337	160	2152	274	272	651	4	32
"9395"	"Churned"	63	2	8	2	2	0	0	2
"9396"	"Stayed"	35444	120	830	136	137	80	20	30
"9397"	"Churned"	589	1	10	3	3	0	0	1
"9398"	"Churned"	11086	14	165	30	30	12	0	5
"9399"	"Stayed"	18883	139	589	149	148	31	1	54
"9400"	"Stayed"	28713	103	1031	141	142	308	0	30
"9401"	"Stayed"	134597	300	3510	915	916	344	25	55
"9402"	"Churned"	48	1	6	2	2	0	0	1
"9403"	"Stayed"	3409	11	138	14	14	6	0	9
"9404"	"Stayed"	37867	221	1199	249	249	120	37	55
"9405"	"Stayed"	240470	433	9201	596	590	6640	30	55
"9406"	"Stayed"	94552	181	3228	415	408	597	6	46
"9407"	"Stayed"	11471	7	523	14	14	94	2	3
"9408"	"Churned"	1188	8	52	9	9	2	0	8
"9409"	"Stayed"	55313	187	1258	255	256	112	0	54
"9410"	"Stayed"	6569	25	170	40	40	5	2	13
"9411"	"Stayed"	0	1	1	0	0	0	0	1
"9412"	"Stayed"	11315	20	258	26	23	30	4	9
"9413"	"Churned"	1507	3	34	5	4	12	0	2
"9414"	"Churned"	202	1	12	2	2	0	0	1
"9415"	"Stayed"	1869	6	41	11	11	1	0	5
"9416"	"Churned"	3929	23	126	25	25	3	3	14
"9417"	"Churned"	525	2	20	3	3	1	0	2
"9418"	"Churned"	2383	8	76	12	12	11	0	2
"9419"	"Stayed"	1453	4	73	6	6	10	0	4
"9420"	"Stayed"	171368	491	2847	608	603	546	30	55
"9421"	"Churned"	5711	4	132	8	8	26	1	3
"9422"	"Churned"	2036	3	126	9	9	6	0	2
"9423"	"Stayed"	3817	11	75	16	16	2	0	10
"9424"	"Churned"	1971	2	72	3	3	10	0	1
"9425"	"Stayed"	62578	116	1094	169	158	268	4	47
"9426"	"Stayed"	6949	11	205	22	22	49	0	8
"9427"	"Churned"	1706	1	42	2	2	10	0	1
"9428"	"Churned"	3151	11	90	22	22	11	1	8
"9429"	"Churned"	2075	3	64	6	6	8	0	2
"9430"	"Churned"	134144	98	3894	309	309	2296	15	9
"9431"	"Churned"	33141	193	842	227	227	66	36	24
"9432"	"Stayed"	239555	360	5072	676	675	2071	20	55
"9433"	"Churned"	3026	4	83	7	7	8	0	2
"9434"	"Stayed"	136672	193	3408	394	386	1013	1	28
"9435"	"Stayed"	247913	194	5991	465	455	4046	18	25
"9436"	"Churned"	18	2	8	2	2	0	0	2
"9437"	"Stayed"	81585	250	1982	384	381	440	5	51
"9438"	"Stayed"	37798	58	734	87	87	85	1	9
"9439"	"Churned"	1515	2	28	10	10	0	0	1
"9440"	"Stayed"	427553	562	10631	1168	1162	5525	8	55
"9441"	"Stayed"	10484	11	223	28	28	30	0	6
"9442"	"Stayed"	12971	36	335	53	53	50	1	11
"9443"	"Churned"	4207	5	93	13	13	11	0	4
"9444"	"Churned"	2073	3	58	4	4	33	0	2
"9445"	"Stayed"	31142	223	1188	236	234	152	16	54
"9446"	"Stayed"	40848	122	833	145	146	75	10	46
"9447"	"Stayed"	74596	276	2401	598	598	116	74	54
"9448"	"Churned"	515	1	13	4	4	0	0	1
"9449"	"Churned"	145	1	7	2	2	0	0	1
"9450"	"Churned"	5830	8	78	11	11	19	0	5
"9451"	"Churned"	3503	3	35	8	7	6	0	2
"9452"	"Churned"	1341	1	24	5	5	1	0	1
"9453"	"Stayed"	14110	25	261	45	43	25	2	11
"9454"	"Stayed"	4101	43	193	47	47	13	0	29
"9455"	"Churned"	16291	17	325	33	32	41	2	4
"9456"	"Churned"	206	2	12	3	3	0	0	2
"9457"	"Churned"	514	2	8	3	3	0	0	1
"9458"	"Churned"	4138	4	97	16	16	8	0	3
"9459"	"Churned"	3425	7	59	14	13	0	0	6
"9460"	"Churned"	581	3	20	6	6	0	0	2
"9461"	"Stayed"	2037	7	41	8	8	2	0	6
"9462"	"Stayed"	77915	276	1755	362	362	529	0	49
"9463"	"Stayed"	58898	315	1877	494	491	107	12	55
"9464"	"Stayed"	61631	140	1097	232	225	158	14	24
"9465"	"Churned"	5037	5	90	14	14	11	0	2
"9466"	"Churned"	2400	4	78	14	12	11	0	4
"9467"	"Stayed"	532558	485	16743	804	797	10884	235	55
"9468"	"Churned"	954	5	39	8	7	1	0	3
"9469"	"Stayed"	17983	13	242	46	46	52	0	3
"9470"	"Stayed"	29134	95	540	116	115	44	5	38
"9471"	"Stayed"	16135	8	269	37	37	69	1	6
"9472"	"Churned"	35658	38	589	88	87	96	14	7
"9473"	"Churned"	467	1	12	1	1	2	0	1
"9474"	"Churned"	669	1	24	3	3	2	0	1
"9475"	"Stayed"	41405	103	747	174	171	40	2	31
"9476"	"Churned"	1835	1	43	6	6	1	0	1
"9477"	"Stayed"	22702	161	803	207	208	43	3	49
"9478"	"Stayed"	12025	21	264	37	36	77	0	12
"9479"	"Churned"	4333	10	125	16	16	34	0	6
"9480"	"Churned"	12675	11	183	26	25	17	0	6
"9481"	"Churned"	183	2	8	2	2	0	0	2
"9482"	"Stayed"	324	2	9	3	2	0	0	2
"9483"	"Churned"	501	1	20	3	3	2	0	1
"9484"	"Stayed"	141191	235	2993	423	412	1066	7	38
"9485"	"Stayed"	21771	11	346	36	35	63	7	2
"9486"	"Churned"	14	1	4	1	1	0	0	1
"9487"	"Churned"	6282	9	114	15	16	15	0	3
"9488"	"Churned"	418	1	11	2	2	1	0	1
"9489"	"Stayed"	37515	42	440	65	65	86	4	11
"9490"	"Churned"	48	1	8	2	2	0	0	1
"9491"	"Churned"	2899	3	30	7	7	4	0	1
"9492"	"Stayed"	503	4	26	7	7	0	0	2
"9493"	"Stayed"	63696	88	1548	202	199	147	5	22
"9494"	"Stayed"	28189	36	554	65	64	39	1	4
"9495"	"Churned"	69452	233	1774	258	258	705	5	47
"9496"	"Stayed"	56553	165	1209	229	228	102	4	28
"9497"	"Churned"	89	2	9	2	2	0	0	2
"9498"	"Churned"	154	1	6	2	2	0	0	1
"9499"	"Churned"	3554	10	101	32	24	0	0	7
"9500"	"Stayed"	3699	14	109	17	17	10	0	8
"9501"	"Churned"	945	5	41	7	7	4	0	2
"9502"	"Churned"	746	3	18	4	4	0	0	3
"9503"	"Churned"	455	3	25	4	4	2	0	2
"9504"	"Churned"	1415	3	27	4	4	2	1	3
"9505"	"Churned"	453	2	16	5	4	0	0	2
"9506"	"Stayed"	55714	166	1133	194	196	188	10	55
"9507"	"Stayed"	8631	15	191	19	19	27	1	8
"9508"	"Churned"	1537	4	57	5	5	10	0	1
"9509"	"Stayed"	4151	13	96	16	14	20	0	11
"9510"	"Churned"	448	4	29	5	5	1	0	4
"9511"	"Churned"	1624	3	54	10	9	8	0	2
"9512"	"Stayed"	409939	355	10520	973	960	6536	0	54
"9513"	"Churned"	1522	3	34	6	6	4	1	3
"9514"	"Stayed"	50336	100	777	143	143	225	1	34
"9515"	"Stayed"	117262	206	2569	318	318	1125	3	30
"9516"	"Churned"	10804	47	305	53	50	37	4	22
"9517"	"Stayed"	82243	206	1710	344	346	181	8	45
"9518"	"Stayed"	48114	131	1079	235	232	84	26	38
"9519"	"Stayed"	57067	201	1397	301	302	155	66	49
"9520"	"Churned"	39791	43	1072	84	82	666	2	6
"9521"	"Churned"	3767	5	58	10	10	12	0	5
"9522"	"Stayed"	108	2	10	3	3	0	0	2
"9523"	"Churned"	14	1	4	1	1	0	0	1
"9524"	"Stayed"	25154	34	404	51	49	43	0	10
"9525"	"Stayed"	56152	172	1314	227	224	140	9	51
"9526"	"Churned"	635	2	25	3	3	4	0	2
"9527"	"Churned"	979	1	21	2	2	2	0	1
"9528"	"Stayed"	732	2	19	3	3	2	0	2
"9529"	"Churned"	1114	1	37	1	1	20	0	1
"9530"	"Churned"	729	2	31	3	3	6	0	1
"9531"	"Stayed"	253698	261	5397	384	380	2743	20	52
"9532"	"Stayed"	1341	10	67	12	12	6	0	8
"9533"	"Churned"	3638	8	151	11	12	19	0	3
